Y,X
256.0,12.509266888825579
257.0,12.519575420225713
258.0,12.52987953562202
259.0,12.54017926276833
260.0,12.550474629312413
261.0,12.56076566279692
262.0,12.571052390660286
263.0,12.581334840237657
264.0,12.591613038761782
265.0,12.601887013363912
266.0,12.61215679107469
267.0,12.622422398825032
268.0,12.632683863446987
269.0,12.64294121167463
270.0,12.653194470144895
271.0,12.663443665398441
272.0,12.673688823880491
273.0,12.683929971941678
274.0,12.694167135838866
275.0,12.704400341735983
276.0,12.714629615704835
277.0,12.724854983725914
278.0,12.735076471689219
279.0,12.745294105395025
280.0,12.755507910554714
281.0,12.765717912791525
282.0,12.775924137641354
283.0,12.786126610553525
284.0,12.796325356891554
285.0,12.806520401933911
286.0,12.816711770874782
287.0,12.82689948882481
288.0,12.837083580811841
289.0,12.847264071781677
290.0,12.857440986598782
291.0,12.86761435004704
292.0,12.877784186830448
293.0,12.88795052157386
294.0,12.89811337882367
295.0,12.908272783048544
296.0,12.918428758640104
297.0,12.928581329913632
298.0,12.938730521108749
299.0,12.948876356390118
300.0,12.95901885984811
301.0,12.96915805549948
302.0,12.979293967288056
303.0,12.98942661908537
304.0,12.999556034691352
305.0,13.009682237834973
306.0,13.019805252174894
307.0,13.029925101300115
308.0,13.040041808730622
309.0,13.05015539791802
310.0,13.060265892246168
311.0,13.070373315031807
312.0,13.080477689525186
313.0,13.090579038910684
314.0,13.100677386307424
315.0,13.110772754769886
316.0,13.120865167288516
317.0,13.130954646790327
318.0,13.1410412161395
319.0,13.151124898137985
320.0,13.16120571552608
321.0,13.17128369098304
322.0,13.18135884712764
323.0,13.191431206518764
324.0,13.201500791655986
325.0,13.211567624980137
326.0,13.221631728873879
327.0,13.231693125662263
328.0,13.241751837613299
329.0,13.251807886938511
330.0,13.261861295793492
331.0,13.271912086278459
332.0,13.281960280438796
333.0,13.2920059002656
334.0,13.302048967696226
335.0,13.312089504614827
336.0,13.322127532852875
337.0,13.332163074189712
338.0,13.342196150353066
339.0,13.352226783019582
340.0,13.362254993815336
341.0,13.372280804316368
342.0,13.382304236049187
343.0,13.39232531049129
344.0,13.402344049071672
345.0,13.41236047317133
346.0,13.422374604123767
347.0,13.432386463215506
348.0,13.442396071686572
349.0,13.452403450730996
350.0,13.46240862149731
351.0,13.472411605089038
352.0,13.482412422565183
353.0,13.492411094940707
354.0,13.50240764318702
355.0,13.512402088232466
356.0,13.522394450962787
357.0,13.532384752221608
358.0,13.542373012810907
359.0,13.552359253491487
360.0,13.562343494983441
361.0,13.572325757966619
362.0,13.582306063081099
363.0,13.592284430927627
364.0,13.602260882068109
365.0,13.612235437026031
366.0,13.622208116286942
367.0,13.632178940298889
368.0,13.642147929472873
369.0,13.652115104183304
370.0,13.662080484768428
371.0,13.672044091530793
372.0,13.682005944737675
373.0,13.691966064621523
374.0,13.701924471380398
375.0,13.711881185178402
376.0,13.721836226146126
377.0,13.731789614381064
378.0,13.741741369948059
379.0,13.751691512879715
380.0,13.761640063176843
381.0,13.771587040808868
382.0,13.78153246571426
383.0,13.791476357800956
384.0,13.80141873694678
385.0,13.811359622999845
386.0,13.821299035778997
387.0,13.83123699507421
388.0,13.841173520646997
389.0,13.851108632230837
390.0,13.861042349531566
391.0,13.870974692227799
392.0,13.88090567997133
393.0,13.890835332387542
394.0,13.900763669075804
395.0,13.910690709609874
396.0,13.920616473538312
397.0,13.930540980384858
398.0,13.94046424964885
399.0,13.950386300805611
400.0,13.960307153306847
401.0,13.97022682658103
402.0,13.980145340033815
403.0,13.99006271304841
404.0,13.99997896498597
405.0,14.009894115185999
406.0,14.01980818296672
407.0,14.029721187625476
408.0,14.039633148439108
409.0,14.049544084664339
410.0,14.059454015538165
411.0,14.069362960278225
412.0,14.079270938083202
413.0,14.089177968133173
414.0,14.099084069590022
415.0,14.108989261597795
416.0,14.118893563283086
417.0,14.128796993755408
418.0,14.13869957210758
419.0,14.148601317416087
420.0,14.158502248741463
421.0,14.168402385128665
422.0,14.178301745607437
423.0,14.188200349192682
424.0,14.198098214884846
425.0,14.207995361670267
426.0,14.217891808521562
427.0,14.22778757439798
428.0,14.23768267824578
429.0,14.247577138998599
430.0,14.257470975577803
431.0,14.26736420689287
432.0,14.277256851841743
433.0,14.287148929311204
434.0,14.297040458177225
435.0,14.306931457305339
436.0,14.316821945551
437.0,14.326711941759953
438.0,14.336601464768577
439.0,14.346490533404266
440.0,14.356379166485775
441.0,14.366267382823583
442.0,14.376155201220259
443.0,14.386042640470812
444.0,14.395929719363057
445.0,14.40581645667797
446.0,14.415702871190039
447.0,14.425588981667637
448.0,14.43547480687337
449.0,14.44536036556442
450.0,14.455245676492938
451.0,14.465130758406358
452.0,14.475015630046766
453.0,14.484900310155497
454.0,14.494784817466822
455.0,14.504669170712951
456.0,14.514553388623177
457.0,14.52443748992423
458.0,14.53432149334063
459.0,14.544205417595048
460.0,14.554089281408649
461.0,14.563973103501448
462.0,14.573856902592688
463.0,14.58374069740116
464.0,14.59362450664558
465.0,14.60350834904494
466.0,14.613392243318856
467.0,14.623276208187924
468.0,14.633160262374084
469.0,14.64304442460096
470.0,14.652928713594234
471.0,14.662813148081971
472.0,14.672697746795016
473.0,14.682582528467309
474.0,14.692467511836261
475.0,14.702352715644434
476.0,14.712238158634808
477.0,14.72212385955845
478.0,14.732009837170189
479.0,14.741896110230117
480.0,14.75178269750392
481.0,14.761669617763241
482.0,14.771556889786043
483.0,14.781444532356968
484.0,14.79133256426769
485.0,14.80122100431727
486.0,14.811109871312526
487.0,14.820999184068384
488.0,14.830888961408235
489.0,14.840779222164308
490.0,14.850669985178008
491.0,14.860561269300309
492.0,14.870453093392083
493.0,14.880345476324484
494.0,14.8902384369793
495.0,14.900131994249323
496.0,14.910026167038705
497.0,14.919920974263329
498.0,14.929816434851173
499.0,14.939712567742669
500.0,14.949609391891084
501.0,14.959506926262865
502.0,14.969405189838032
503.0,14.979304201610525
504.0,14.989203980588584
505.0,14.999104545795126
506.0,15.009005916268089
507.0,15.01890811106084
508.0,15.028811149242516
509.0,15.038715049898412
510.0,15.048619832130361
511.0,15.058525515057095
512.0,15.068432117814622
513.0,15.07833965955662
514.0,15.088248159454793
515.0,15.098157636699264
516.0,15.10806811049895
517.0,15.11797960008194
518.0,15.127892124695887
519.0,15.137805703608375
520.0,15.147720356107317
521.0,15.157636101501339
522.0,15.167552959120151
523.0,15.17747094831496
524.0,15.187390088458832
525.0,15.197310398947097
526.0,15.207231899197742
527.0,15.217154608651796
528.0,15.227078546773722
529.0,15.237003733051818
530.0,15.246930186998611
531.0,15.256857928151252
532.0,15.266786976071923
533.0,15.27671735034822
534.0,15.286649070593576
535.0,15.296582156447643
536.0,15.306516627576718
537.0,15.31645250367413
538.0,15.326389804460655
539.0,15.336328549684934
540.0,15.34626875912386
541.0,15.356210452583015
542.0,15.366153649897074
543.0,15.376098370930208
544.0,15.386044635576527
545.0,15.395992463760473
546.0,15.405941875437259
547.0,15.415892890593277
548.0,15.425845529246534
549.0,15.435799811447062
550.0,15.445755757277366
551.0,15.455713386852837
552.0,15.465672720322189
553.0,15.475633777867891
554.0,15.485596579706598
555.0,15.495561146089605
556.0,15.505527497303254
557.0,15.515495653669403
558.0,15.525465635545864
559.0,15.535437463326833
560.0,15.545411157443352
561.0,15.555386738363755
562.0,15.56536422659411
563.0,15.575343642678686
564.0,15.585325007200401
565.0,15.595308340781276
566.0,15.605293664082904
567.0,15.615280997806906
568.0,15.6252703626954
569.0,15.635261779531463
570.0,15.645255269139607
571.0,15.655250852386239
572.0,15.665248550180152
573.0,15.675248383472987
574.0,15.68525037325972
575.0,15.695254540579143
576.0,15.705260906514342
577.0,15.715269492193196
578.0,15.725280318788853
579.0,15.735293407520235
580.0,15.74530877965252
581.0,15.755326456497658
582.0,15.765346459414845
583.0,15.775368809811054
584.0,15.785393529141519
585.0,15.795420638910262
586.0,15.805450160670594
587.0,15.81548211602563
588.0,15.825516526628812
589.0,15.835553414184428
590.0,15.845592800448133
591.0,15.855634707227482
592.0,15.865679156382456
593.0,15.875726169825999
594.0,15.885775769524543
595.0,15.895827977498572
596.0,15.905882815823139
597.0,15.915940306628428
598.0,15.926000472100304
599.0,15.93606333448086
600.0,15.946128916068973
601.0,15.956197239220883
602.0,15.96626832635072
603.0,15.97634219993111
604.0,15.986418882493732
605.0,15.99649839662988
606.0,16.00658076499106
607.0,16.016666010289565
608.0,16.026754155299063
609.0,16.03684522285518
610.0,16.046939235856108
611.0,16.057036217263192
612.0,16.067136190101536
613.0,16.077239177460605
614.0,16.08734520249484
615.0,16.097454288424274
616.0,16.107566458535143
617.0,16.117681736180515
618.0,16.127800144780924
619.0,16.137921707824976
620.0,16.14804644887002
621.0,16.158174391542754
622.0,16.1683055595399
623.0,16.178439976628834
624.0,16.18857766664824
625.0,16.19871865350879
626.0,16.208862961193773
627.0,16.219010613759806
628.0,16.229161635337462
629.0,16.239316050131972
630.0,16.249473882423924
631.0,16.259635156569914
632.0,16.269799897003267
633.0,16.279968128234724
634.0,16.29013987485315
635.0,16.300315161526235
636.0,16.310494013001218
637.0,16.3206764541056
638.0,16.33086250974788
639.0,16.341052204918263
640.0,16.351245564689414
641.0,16.361442614217196
642.0,16.37164337874142
643.0,16.381847883586595
644.0,16.39205615416268
645.0,16.402268215965865
646.0,16.41248409457932
647.0,16.422703815674
648.0,16.43292740500941
649.0,16.44315488843438
650.0,16.453386291887906
651.0,16.463621641399904
652.0,16.47386096309205
653.0,16.484104283178578
654.0,16.494351627967106
655.0,16.50460302385948
656.0,16.514858497352574
657.0,16.525118075039167
658.0,16.535381783608774
659.0,16.545649649848507
660.0,16.555921700643932
661.0,16.566197962979953
662.0,16.57647846394167
663.0,16.58676323071528
664.0,16.597052290588955
665.0,16.607345670953762
666.0,16.61764339930454
667.0,16.627945503240856
668.0,16.63825201046788
669.0,16.648562948797363
670.0,16.658878346148533
671.0,16.669198230549064
672.0,16.67952263013605
673.0,16.689851573156915
674.0,16.700185087970443
675.0,16.710523203047714
676.0,16.72086594697312
677.0,16.731213348445348
678.0,16.74156543627839
679.0,16.75192223940256
680.0,16.762283786865517
681.0,16.7726501078333
682.0,16.783021231591366
683.0,16.79339718754564
684.0,16.803778005223595
685.0,16.814163714275296
686.0,16.824554344474496
687.0,16.83494992571973
688.0,16.8453504880354
689.0,16.855756061572905
690.0,16.866166676611744
691.0,16.876582363560654
692.0,16.887003152958766
693.0,16.897429075476722
694.0,16.90786016191788
695.0,16.918296443219457
696.0,16.928737950453723
697.0,16.9391847148292
698.0,16.94963676769186
699.0,16.960094140526373
700.0,16.970556864957285
701.0,16.981024972750305
702.0,16.99149849581355
703.0,17.001977466198777
704.0,17.012461916102723
705.0,17.022951877868334
706.0,17.0334473839861
707.0,17.04394846709537
708.0,17.054455159985665
709.0,17.06496749559803
710.0,17.075485507026396
711.0,17.086009227518925
712.0,17.09653869047941
713.0,17.10707392946866
714.0,17.117614978205907
715.0,17.128161870570253
716.0,17.138714640602064
717.0,17.149273322504456
718.0,17.159837950644746
719.0,17.170408559555927
720.0,17.180985183938187
721.0,17.191567858660388
722.0,17.202156618761617
723.0,17.212751499452704
724.0,17.223352536117815
725.0,17.233959764315976
726.0,17.244573219782712
727.0,17.255192938431613
728.0,17.265818956355975
729.0,17.276451309830442
730.0,17.287090035312655
731.0,17.29773516944492
732.0,17.30838674905591
733.0,17.319044811162374
734.0,17.329709392970845
735.0,17.340380531879404
736.0,17.351058265479452
737.0,17.36174263155745
738.0,17.372433668096775
739.0,17.38313141327949
740.0,17.39383590548822
741.0,17.40454718330799
742.0,17.415265285528122
743.0,17.425990251144114
744.0,17.436722119359583
745.0,17.44746092958818
746.0,17.458206721455582
747.0,17.468959534801453
748.0,17.47971940968147
749.0,17.490486386369316
750.0,17.501260505358776
751.0,17.512041807365783
752.0,17.522830333330507
753.0,17.533626124419502
754.0,17.544429222027812
755.0,17.555239667781176
756.0,17.566057503538197
757.0,17.576882771392558
758.0,17.587715513675278
759.0,17.598555772956953
760.0,17.609403592050075
761.0,17.62025901401134
762.0,17.631122082143975
763.0,17.641992840000153
764.0,17.65287133138335
765.0,17.663757600350777
766.0,17.674651691215868
767.0,17.68555364855072
768.0,17.696463517188636
769.0,17.70738134222665
770.0,17.718307169028115
771.0,17.729241043225283
772.0,17.74018301072195
773.0,17.751133117696114
774.0,17.76209141060268
775.0,17.773057936176166
776.0,17.784032741433496
777.0,17.795015873676757
778.0,17.806007380496037
779.0,17.8170073097723
780.0,17.828015709680262
781.0,17.83903262869132
782.0,17.850058115576523
783.0,17.861092219409585
784.0,17.872134989569894
785.0,17.88318647574561
786.0,17.894246727936775
787.0,17.905315796458442
788.0,17.916393731943902
789.0,17.927480585347876
790.0,17.938576407949814
791.0,17.949681251357177
792.0,17.96079516750882
793.0,17.971918208678357
794.0,17.983050427477618
795.0,17.994191876860107
796.0,18.005342610124554
797.0,18.01650268091846
798.0,18.027672143241723
799.0,18.038851051450283
800.0,18.050039460259857
801.0,18.061237424749656
802.0,18.072445000366237
803.0,18.08366224292729
804.0,18.094889208625606
805.0,18.106125954032983
806.0,18.117372536104263
807.0,18.128629012181356
808.0,18.139895439997385
809.0,18.151171877680824
810.0,18.162458383759727
811.0,18.173755017166005
812.0,18.185061837239758
813.0,18.196378903733656
814.0,18.207706276817408
815.0,18.219044017082243
816.0,18.2303921855455
817.0,18.241750843655257
818.0,18.253120053295014
819.0,18.264499876788452
820.0,18.275890376904275
821.0,18.287291616861065
822.0,18.29870366033228
823.0,18.31012657145122
824.0,18.321560414816187
825.0,18.333005255495593
826.0,18.344461159033226
827.0,18.35592819145355
828.0,18.36740641926709
829.0,18.378895909475883
830.0,18.390396729579017
831.0,18.40190894757826
832.0,18.413432631983717
833.0,18.424967851819655
834.0,18.4365146766303
835.0,18.448073176485828
836.0,18.459643421988364
837.0,18.471225484278108
838.0,18.482819435039513
839.0,18.49442534650761
840.0,18.506043291474363
841.0,18.517673343295158
842.0,18.529315575895353
843.0,18.540970063776996
844.0,18.552636882025528
845.0,18.564316106316685
846.0,18.57600781292346
847.0,18.58771207872317
848.0,18.599428981204646
849.0,18.611158598475484
850.0,18.622901009269494
851.0,18.634656292954155
852.0,18.646424529538262
853.0,18.658205799679667
854.0,18.67000018469311
855.0,18.681807766558215
856.0,18.693628627927577
857.0,18.705462852134993
858.0,18.7173105232038
859.0,18.729171725855362
860.0,18.74104654551768
861.0,18.75293506833414
862.0,18.764837381172395
863.0,18.776753571633392
864.0,18.78868372806053
865.0,18.800627939548985
866.0,18.812586295955153
867.0,18.82455888790629
868.0,18.836545806810236
869.0,18.848547144865385
870.0,18.860562995070737
871.0,18.872593451236142
872.0,18.884638607992745
873.0,18.896698560803543
874.0,18.90877340597415
875.0,18.920863240663742
876.0,18.932968162896145
877.0,18.945088271571176
878.0,18.957223666476096
879.0,18.9693744482973
880.0,18.981540718632214
881.0,18.99372258000134
882.0,19.00592013586055
883.0,19.018133490613575
884.0,19.030362749624718
885.0,19.04260801923174
886.0,19.054869406759043
887.0,19.06714702053099
888.0,19.079440969885543
889.0,19.091751365188085
890.0,19.104078317845477
891.0,19.116421940320407
892.0,19.12878234614593
893.0,19.14115964994034
894.0,19.153553967422223
895.0,19.165965415425852
896.0,19.178394111916784
897.0,19.19084017600782
898.0,19.203303727975165
899.0,19.215784889274946
900.0,19.22828378256001
901.0,19.240800531697005
902.0,19.25333526178381
903.0,19.265888099167245
904.0,19.27845917146116
905.0,19.291048607564807
906.0,19.303656537681583
907.0,19.316283093338107
908.0,19.328928407403676
909.0,19.34159261411007
910.0,19.354275849071726
911.0,19.366978249306317
912.0,19.379699953255706
913.0,19.392441100807314
914.0,19.40520183331587
915.0,19.417982293625634
916.0,19.43078262609299
917.0,19.443602976609522
918.0,19.45644349262554
919.0,19.46930432317403
920.0,19.482185618895123
921.0,19.495087532061028
922.0,19.50801021660146
923.0,19.52095382812957
924.0,19.533918523968424
925.0,19.546904463177995
926.0,19.559911806582676
927.0,19.572940716799437
928.0,19.58599135826645
929.0,19.599063897272398
930.0,19.61215850198631
931.0,19.62527534248809
932.0,19.63841459079962
933.0,19.651576420916545
934.0,19.664761008840717
935.0,19.67796853261333
936.0,19.69119917234878
937.0,19.70445311026917
938.0,19.71773053073966
939.0,19.731031620304506
940.0,19.7443565677239
941.0,19.75770556401161
942.0,19.771078802473454
943.0,19.784476478746594
944.0,19.79789879083972
945.0,19.811345939174128
946.0,19.824818126625672
947.0,19.838315558567718
948.0,19.851838442915017
949.0,19.86538699016858
950.0,19.878961413461603
951.0,19.89256192860639
952.0,19.90618875414241
953.0,19.919842111385403
954.0,19.93352222447769
955.0,19.947229320439607
956.0,19.96096362922217
957.0,19.974725383760966
958.0,19.98851482003133
959.0,20.002332177003414
960.0,20.016177663280935
961.0,20.03005140786785
962.0,20.043953528306027
963.0,20.057884142768465
964.0,20.071843370062428
965.0,20.085831329632516
966.0,20.099848141563726
967.0,20.113893926584574
968.0,20.127968806070104
969.0,20.14207290204499
970.0,20.156206337186536
971.0,20.170369234827735
972.0,20.184561718960293
973.0,20.198783914237612
974.0,20.213035945977797
975.0,20.22731794016664
976.0,20.241630023460555
977.0,20.255972323189546
978.0,20.27034496736013
979.0,20.28474808465822
980.0,20.29918180445202
981.0,20.313646256794915
982.0,20.32814157242827
983.0,20.342667882784255
984.0,20.357225319988668
985.0,20.37181401686364
986.0,20.386434106930434
987.0,20.401085724412084
988.0,20.41576900423613
989.0,20.430484082037214
990.0,20.445231094159727
991.0,20.460010177660322
992.0,20.474821470310527
993.0,20.489665110599184
994.0,20.504541237734912
995.0,20.519449991648543
996.0,20.534391512995487
997.0,20.549365943158026
998.0,20.56437342424763
999.0,20.57941409910716
1000.0,20.594488111313062
1001.0,20.609595605177475
1002.0,20.624736725750296
1003.0,20.639911618821202
1004.0,20.655120430921595
1005.0,20.670363309326493
1006.0,20.685640402056347
1007.0,20.700951857878795
1008.0,20.71629782631037
1009.0,20.7316784576181
1010.0,20.74709390282105
1011.0,20.76254431369181
1012.0,20.778029842757842
1013.0,20.793550643302844
1014.0,20.8091068693679
1015.0,20.824698675752693
1016.0,20.840326218016475
1017.0,20.855989652479053
1018.0,20.87168913622166
1019.0,20.887424827087667
1020.0,20.903196883683254
1021.0,20.919005465377968
1022.0,20.93485073230513
1023.0,20.95073284536218
1024.0,20.96665196621087
1025.0,20.98260825727736
1026.0,20.99860188175216
1027.0,21.014633003589985
1028.0,21.030701787509447
1029.0,21.046808398992624
1030.0,21.062953004284484
1031.0,21.07913577039216
1032.0,21.095356865084096
1033.0,21.11161645688903
1034.0,21.12791471509479
1035.0,21.14425180974701
1036.0,21.160627911647563
1037.0,21.177043192352933
1038.0,21.193497824172336
1039.0,21.2099919801657
1040.0,21.226525834141444
1041.0,21.243099560654056
1042.0,21.25971333500149
1043.0,21.276367333222346
1044.0,21.293061732092895
1045.0,21.30979670912375
1046.0,21.326572442556518
1047.0,21.34338911136004
1048.0,21.360246895226513
1049.0,21.377145974567338
1050.0,21.39408653050871
1051.0,21.41106874488698
1052.0,21.42809280024372
1053.0,21.4451588798206
1054.0,21.46226716755391
1055.0,21.479417848068817
1056.0,21.496611106673406
1057.0,21.513847129352303
1058.0,21.53112610276014
1059.0,21.54844821421458
1060.0,21.565813651689115
1061.0,21.58322260380548
1062.0,21.60067525982576
1063.0,21.618171809644167
1064.0,21.63571244377842
1065.0,21.653297353360827
1066.0,21.67092673012893
1067.0,21.68860076641582
1068.0,21.706319655140053
1069.0,21.724083589795146
1070.0,21.74189276443871
1071.0,21.759747373681122
1072.0,21.77764761267379
1073.0,21.79559367709698
1074.0,21.81358576314718
1075.0,21.83162406752404
1076.0,21.849708787416805
1077.0,21.867840120490275
1078.0,21.88601826487032
1079.0,21.904243419128786
1080.0,21.922515782268007
1081.0,21.94083555370469
1082.0,21.95920293325336
1083.0,21.977618121109128
1084.0,21.996081317830008
1085.0,22.014592724318632
1086.0,22.033152541803297
1087.0,22.051760971818506
1088.0,22.070418216184855
1089.0,22.089124476988275
1090.0,22.107879956558662
1091.0,22.126684857447817
1092.0,22.145539382406724
1093.0,22.164443734362177
1094.0,22.183398116392645
1095.0,22.20240273170346
1096.0,22.221457783601274
1097.0,22.240563475467734
1098.0,22.259720010732476
1099.0,22.278927592845235
1100.0,22.29818642524724
1101.0,22.317496711341793
1102.0,22.33685865446395
1103.0,22.356272457849492
1104.0,22.375738324602896
1105.0,22.395256457664534
1106.0,22.414827059776936
1107.0,22.434450333450147
1108.0,22.45412648092616
1109.0,22.4738557041424
1110.0,22.493638204694328
1111.0,22.513474183796866
1112.0,22.53336384224505
1113.0,22.55330738037355
1114.0,22.573304998015185
1115.0,22.59335689445835
1116.0,22.613463268403454
1117.0,22.633624317918176
1118.0,22.653840240391748
1119.0,22.674111232487917
1120.0,22.694437490096977
1121.0,22.714819208286514
1122.0,22.735256581250972
1123.0,22.75574980226011
1124.0,22.77629906360614
1125.0,22.796904556549713
1126.0,22.81756647126459
1127.0,22.838284996781095
1128.0,22.85906032092825
1129.0,22.879892630274618
1130.0,22.900782110067805
1131.0,22.92172894417263
1132.0,22.942733315007978
1133.0,22.963795403482177
1134.0,22.98491538892711
1135.0,23.006093449030796
1136.0,23.027329759768634
1137.0,23.048624495333176
1138.0,23.069977828062434
1139.0,23.091389928366713
1140.0,23.112860964654004
1141.0,23.134391103253794
1142.0,23.155980508339454
1143.0,23.17762934184902
1144.0,23.199337763404486
1145.0,23.22110593022954
1146.0,23.242933997065727
1147.0,23.264822116087004
1148.0,23.286770436812823
1149.0,23.308779106019458
1150.0,23.3308482676499
1151.0,23.352978062722045
1152.0,23.37516862923532
